sequenceID	locus_numeric_id	ehbv-element-stem	host_species	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus	target_version	target_name	scaffold	orientation	extract_start	extract_end	sequence_length	locus_name	virus_genus	subject_start	subject_end	query_start	query_end	align_len	bitscore	identity	evalue_num	evalue_exp	gap_openings	mismatches
ehbv-avi.27.219-Nannopterum_brasilianus	27	ehbv-avi.27.219	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001617.1	-	624588	624971	384	avi.27-phalacrocoracidae	Avihepadnavirus	1	95	28	312	95	126	89.474	2.01	41	0	0
ehbv-avi.27.220-Nannopterum_harrisi	27	ehbv-avi.27.220	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000137.1	-	1917713	1918000	288	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	126	89.362	6.42	42	0	0
ehbv-avi.27.221-Phalacrocorax_harrisi	27	ehbv-avi.27.221	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000137.1	-	1917713	1918000	288	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	126	89.362	6.42	42	0	0
ehbv-avi.27.222-Nannopterum_brasilianus	27	ehbv-avi.27.222	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01011369.1	+	22706	22978	273	avi.27-phalacrocoracidae	Avihepadnavirus	1	64	55	246	64	125	92.188	6.83	42	0	0
ehbv-avi.27.223-Nannopterum_brasilianus	27	ehbv-avi.27.223	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000766.1	+	1414903	1415214	312	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	124	88.66	5.62	41	0	0
ehbv-avi.27.224-Urile_pelagicus	27	ehbv-avi.27.224	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01001186.1	-	4154	4462	309	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	124	90.426	5.06	41	0	0
ehbv-avi.27.225-Nannopterum_brasilianus	27	ehbv-avi.27.225	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001431.1	-	57252	57596	345	avi.27-phalacrocoracidae	Avihepadnavirus	1	95	13	300	96	124	80.208	1.15	40	1	0
ehbv-avi.27.226-Phalacrocorax_carbo	27	ehbv-avi.27.226	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold2420	+	42548	42901	354	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	124	90.426	8.12	41	0	0
ehbv-avi.27.227-Nannopterum_harrisi	27	ehbv-avi.27.227	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000121.1	+	556693	557004	312	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	123	89.691	1.34	40	0	0
ehbv-avi.27.228-Nannopterum_harrisi	27	ehbv-avi.27.228	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000357.1	-	1234000	1234227	228	avi.27-phalacrocoracidae	Avihepadnavirus	24	97	1	222	74	123	85.135	4.26	41	0	0
ehbv-avi.27.229-Phalacrocorax_harrisi	27	ehbv-avi.27.229	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000357.1	-	1234000	1234227	228	avi.27-phalacrocoracidae	Avihepadnavirus	24	97	1	222	74	123	85.135	4.26	41	0	0
ehbv-avi.27.230-Urile_pelagicus	27	ehbv-avi.27.230	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000629.1	-	44999	45286	288	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	123	87.234	6.7	41	0	0
ehbv-avi.27.231-Phalacrocorax_harrisi	27	ehbv-avi.27.231	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000121.1	+	556693	557004	312	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	123	89.691	1.34	40	0	0
ehbv-avi.27.232-Phalacrocorax_carbo	27	ehbv-avi.27.232	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold6321	-	29381	29620	240	avi.27-phalacrocoracidae	Avihepadnavirus	24	97	13	234	74	123	86.486	5.87	41	0	0
ehbv-avi.27.233-Nannopterum_harrisi	27	ehbv-avi.27.233	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000478.1	+	33450	33656	207	avi.27-phalacrocoracidae	Avihepadnavirus	1	63	16	204	63	122	92.063	7.74	41	0	0
ehbv-avi.27.234-Phalacrocorax_harrisi	27	ehbv-avi.27.234	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000478.1	+	33450	33656	207	avi.27-phalacrocoracidae	Avihepadnavirus	1	63	16	204	63	122	92.063	7.74	41	0	0
ehbv-avi.27.235-Nannopterum_brasilianus	27	ehbv-avi.27.235	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01002055.1	+	188445	188753	309	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	122	88.298	3.52	40	0	0
ehbv-avi.27.236-Nannopterum_brasilianus	27	ehbv-avi.27.236	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01012080.1	-	22091	22378	288	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	122	90.426	1.74	40	0	0
ehbv-avi.27.237-Nannopterum_brasilianus	27	ehbv-avi.27.237	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001137.1	+	749425	749652	228	avi.27-phalacrocoracidae	Avihepadnavirus	24	97	1	222	74	122	83.784	1.51	40	0	0
ehbv-avi.27.238-Phalacrocorax_harrisi	27	ehbv-avi.27.238	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000289.1	-	3220015	3220320	306	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	121	90.722	8.13	40	0	0
ehbv-avi.27.239-Nannopterum_brasilianus	27	ehbv-avi.27.239	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01000960.1	+	542457	542723	267	avi.27-phalacrocoracidae	Avihepadnavirus	1	84	16	267	84	121	91.667	3.45	40	0	0
ehbv-avi.27.240-Nannopterum_harrisi	27	ehbv-avi.27.240	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000289.1	-	3220015	3220320	306	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	121	90.722	8.13	40	0	0
ehbv-avi.27.241-Nannopterum_brasilianus	27	ehbv-avi.27.241	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01010284.1	+	51779	52114	336	avi.27-phalacrocoracidae	Avihepadnavirus	14	95	22	267	82	120	90.244	1.92	39	0	0
ehbv-avi.27.242-Phalacrocorax_harrisi	27	ehbv-avi.27.242	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000047.1	-	15893085	15893321	237	avi.27-phalacrocoracidae	Avihepadnavirus	27	97	19	231	71	120	85.915	3.75	40	0	0
ehbv-avi.27.243-Phalacrocorax_carbo	27	ehbv-avi.27.243	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold8605	-	8152	8406	255	avi.27-phalacrocoracidae	Avihepadnavirus	1	80	16	255	80	120	90	7.36	40	0	0
ehbv-avi.27.244-Nannopterum_harrisi	27	ehbv-avi.27.244	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000047.1	+	14691534	14691770	237	avi.27-phalacrocoracidae	Avihepadnavirus	27	97	19	231	71	120	85.915	3.75	40	0	0
ehbv-avi.27.245-Nannopterum_harrisi	27	ehbv-avi.27.245	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000047.1	-	15893085	15893321	237	avi.27-phalacrocoracidae	Avihepadnavirus	27	97	19	231	71	120	85.915	3.75	40	0	0
ehbv-avi.27.246-Nannopterum_harrisi	27	ehbv-avi.27.246	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000179.1	+	323298	323564	267	avi.27-phalacrocoracidae	Avihepadnavirus	1	84	16	267	84	120	90.476	1.37	39	0	0
ehbv-avi.27.247-Phalacrocorax_harrisi	27	ehbv-avi.27.247	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000179.1	+	323298	323564	267	avi.27-phalacrocoracidae	Avihepadnavirus	1	84	16	267	84	120	90.476	1.37	39	0	0
ehbv-avi.27.248-Phalacrocorax_harrisi	27	ehbv-avi.27.248	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000047.1	+	14691534	14691770	237	avi.27-phalacrocoracidae	Avihepadnavirus	27	97	19	231	71	120	85.915	3.75	40	0	0
ehbv-avi.27.249-Nannopterum_brasilianus	27	ehbv-avi.27.249	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01003635.1	-	416373	416678	306	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	119	90.722	3.23	39	0	0
ehbv-avi.27.250-Phalacrocorax_carbo	27	ehbv-avi.27.250	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold58022	+	2414	2668	255	avi.27-phalacrocoracidae	Avihepadnavirus	1	80	16	255	80	118	88.75	4.03	39	0	0
ehbv-avi.27.251-Phalacrocorax_harrisi	27	ehbv-avi.27.251	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000148.1	-	2274585	2274866	282	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	118	85.106	6.53	39	0	0
ehbv-avi.27.252-Nannopterum_harrisi	27	ehbv-avi.27.252	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000148.1	-	2274585	2274866	282	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	118	85.106	6.53	39	0	0
ehbv-avi.27.253-Phalacrocorax_carbo	27	ehbv-avi.27.253	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold7927	+	678	968	291	avi.27-phalacrocoracidae	Avihepadnavirus	17	95	10	246	79	118	92.405	7.43	39	0	0
ehbv-avi.27.254-Nannopterum_harrisi	27	ehbv-avi.27.254	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000384.1	+	674852	675118	267	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	261	97	117	75.258	1.24	38	1	0
ehbv-avi.27.255-Phalacrocorax_carbo	27	ehbv-avi.27.255	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold12026	+	7957	8310	354	avi.27-phalacrocoracidae	Avihepadnavirus	2	95	1	282	94	117	90.426	7.04	38	0	0
ehbv-avi.27.256-Phalacrocorax_harrisi	27	ehbv-avi.27.256	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000384.1	+	674852	675118	267	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	261	97	117	75.258	1.24	38	1	0
ehbv-avi.27.257-Phalacrocorax_carbo	27	ehbv-avi.27.257	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold1857	-	96763	96954	192	avi.27-phalacrocoracidae	Avihepadnavirus	1	59	1	177	59	116	94.915	1.51	38	0	0
ehbv-avi.27.258-Urile_pelagicus	27	ehbv-avi.27.258	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000379.1	+	178822	179079	258	avi.27-phalacrocoracidae	Avihepadnavirus	1	81	16	258	81	115	95.062	8.74	38	0	0
ehbv-avi.27.259-Nannopterum_brasilianus	27	ehbv-avi.27.259	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01001148.1	-	46391	46570	180	avi.27-phalacrocoracidae	Avihepadnavirus	1	60	1	180	60	115	90	4.51	38	0	0
ehbv-avi.27.260-Phalacrocorax_harrisi	27	ehbv-avi.27.260	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000230.1	+	2231366	2231671	306	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	115	86.598	1.3	37	0	0
ehbv-avi.27.261-Nannopterum_harrisi	27	ehbv-avi.27.261	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000230.1	+	2231366	2231671	306	avi.27-phalacrocoracidae	Avihepadnavirus	1	97	16	306	97	115	86.598	1.3	37	0	0
ehbv-avi.27.262-Phalacrocorax_carbo	27	ehbv-avi.27.262	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold2597	-	17022	17204	183	avi.27-phalacrocoracidae	Avihepadnavirus	3	61	1	177	59	114	91.525	8.05	38	0	0
ehbv-avi.27.263-Phalacrocorax_carbo	27	ehbv-avi.27.263	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold14538	+	608	892	285	avi.27-phalacrocoracidae	Avihepadnavirus	2	77	1	234	78	114	89.744	3.75	37	1	0
ehbv-avi.27.264-Nannopterum_brasilianus	27	ehbv-avi.27.264	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01069831.1	-	594	857	264	avi.27-phalacrocoracidae	Avihepadnavirus	17	97	1	243	81	113	86.42	7.6	37	0	0
ehbv-avi.27.265-Phalacrocorax_carbo	27	ehbv-avi.27.265	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold3941	-	54630	54866	237	avi.27-phalacrocoracidae	Avihepadnavirus	2	80	1	237	79	113	86.076	2.92	37	0	0
ehbv-avi.27.266-Urile_pelagicus	27	ehbv-avi.27.266	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000547.1	+	394401	397134	2734	avi.27-phalacrocoracidae	Avihepadnavirus	1	64	2516	2707	64	112	84.375	9.89	32	0	0
ehbv-avi.27.267-Urile_pelagicus	27	ehbv-avi.27.267	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000586.1	-	237318	237674	357	avi.27-phalacrocoracidae	Avihepadnavirus	1	84	16	267	84	112	84.524	4.73	36	0	0
ehbv-avi.27.268-Nannopterum_brasilianus	27	ehbv-avi.27.268	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01004844.1	+	116103	116291	189	avi.27-phalacrocoracidae	Avihepadnavirus	1	63	1	189	63	110	85.714	4.91	36	0	0
ehbv-avi.27.269-Urile_pelagicus	27	ehbv-avi.27.269	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000311.1	+	140347	140601	255	avi.27-phalacrocoracidae	Avihepadnavirus	1	75	16	240	75	110	89.333	1.15	35	0	0
ehbv-avi.27.270-Nannopterum_brasilianus	27	ehbv-avi.27.270	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01005507.1	-	12220	15026	2807	avi.27-phalacrocoracidae	Avihepadnavirus	11	69	1	177	59	110	89.831	1.89	37	0	0
ehbv-avi.27.271-Phalacrocorax_carbo	27	ehbv-avi.27.271	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold24453	+	32644	32850	207	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	207	74	110	78.378	2.43	36	1	0
ehbv-avi.27.272-Phalacrocorax_carbo	27	ehbv-avi.27.272	Phalacrocorax_carbo	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	bgi_2011-10-28	Phalacrocorax_carbo.scaf.noBacterial.fa	scaffold31259	+	715	975	261	avi.27-phalacrocoracidae	Avihepadnavirus	1	60	52	231	60	108	88.333	2.9	35	0	0
ehbv-avi.27.273-Nannopterum_brasilianus	27	ehbv-avi.27.273	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01006491.1	-	93582	93761	180	avi.27-phalacrocoracidae	Avihepadnavirus	1	56	1	168	56	106	89.286	1.37	34	0	0
ehbv-avi.27.274-Urile_pelagicus	27	ehbv-avi.27.274	Urile_pelagicus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Urile	ASM217343v1	GCA_002173435.1_ASM217343v1_genomic.fna	NFMD01000210.1	-	230784	231071	288	avi.27-phalacrocoracidae	Avihepadnavirus	24	95	1	216	72	105	91.667	1.31	33	0	0
ehbv-avi.27.275-Phalacrocorax_harrisi	27	ehbv-avi.27.275	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000343.1	-	622880	623113	234	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	222	74	104	71.622	1.11	33	0	0
ehbv-avi.27.276-Nannopterum_harrisi	27	ehbv-avi.27.276	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000343.1	-	622880	623113	234	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	222	74	104	71.622	1.11	33	0	0
ehbv-avi.27.277-Nannopterum_brasilianus	27	ehbv-avi.27.277	Nannopterum_brasilianus	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	ASM210954v1	GCA_002174335.1_ASM217433v1_genomic.fna	NFME01010549.1	-	117561	117803	243	avi.27-phalacrocoracidae	Avihepadnavirus	1	56	1	168	56	104	89.286	5.21	35	0	0
ehbv-avi.27.278-Nannopterum_harrisi	27	ehbv-avi.27.278	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000009.1	-	213080	213301	222	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	222	74	99.8	83.784	9.86	32	0	0
ehbv-avi.27.279-Phalacrocorax_harrisi	27	ehbv-avi.27.279	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000009.1	-	219385	219606	222	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	222	74	99.8	83.784	9.86	32	0	0
ehbv-avi.27.280-Nannopterum_harrisi	27	ehbv-avi.27.280	Nannopterum_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000009.1	-	219385	219606	222	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	222	74	99.8	83.784	9.86	32	0	0
ehbv-avi.27.281-Phalacrocorax_harrisi	27	ehbv-avi.27.281	Phalacrocorax_harrisi	Aves	Neognathae	Neoaves	NULL	Aequorlitornithes	Pelecaniformes	Phalacrocoracidae	Nannopterum	Pharrisi_ref_V1	GCA_002173475.1_Pharrisi_ref_V1_genomic.fna	NEVG01000009.1	-	213080	213301	222	avi.27-phalacrocoracidae	Avihepadnavirus	1	74	1	222	74	99.8	83.784	9.86	32	0	0
